run_id,timestamp,epoch,global_step,split,pest,coco_mAP_0.5_0.95,coco_mAP_0.5,coco_mAP_0.75,coco_AP_small,coco_AR_max1,coco_AR_max10,coco_AR_max100,coco_AR_small,detection_rate,false_positive_rate,precision,recall,f1,tp,fp,fn,fp_frames,tn_frames,detection_rate_pass,fpr_pass,fp_threshold,fp_num_examples,fp_positive_examples,fp_negative_examples,fp_precision,fp_recall,fp_f1,fp_auroc,fp_aupr,eval_threshold,postprocess_threshold,learning_rate,batch_size,weight_decay,freeze_backbone,partial_freeze,freeze_strategy,augment,foe,epochs_requested,model_base,backbone,activation_function,activation_dropout,attention_dropout,dropout,num_queries,d_model,encoder_layers,decoder_layers,encoder_attention_heads,decoder_attention_heads,auxiliary_loss,device_type,torch_version
run_ba9f3eba,20260407_044717,9,26874,val,cockroach,,,,,,,,,,,0.0,0.0,0.0,0,0,226,,,,,0.5,300,153,147,0.0,0.0,0.0,0.5,0.51,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,9,26874,test,all,0.3921,0.5855,0.4929,0.4749,0.3327,0.4495,0.4495,0.4924,0.4379,0.2,0.6775,0.4379,0.532,208,99,267,15.0,60.0,False,False,0.5,300,225,75,0.9112,0.6844,0.7817,0.8047,0.9182,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,9,26874,test,mouse,,,,,,,,,,,0.6798,0.9324,0.7863,138,65,10,,,,,0.5,300,100,200,0.825,0.99,0.9,0.9989,0.9982,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,9,26874,test,rat,,,,,,,,,,,0.6731,0.8861,0.765,70,34,9,,,,,0.5,300,65,235,0.7975,0.9692,0.875,0.9822,0.9722,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,9,26874,test,cockroach,,,,,,,,,,,0.0,0.0,0.0,0,0,248,,,,,0.5,300,160,140,0.0,0.0,0.0,0.5,0.5333,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,10,29860,train,all,0.4511,0.6549,0.526,0.4444,0.3928,0.4987,0.4987,0.4531,0.5078,0.0,0.9197,0.5078,0.6543,229,20,222,0.0,90.0,False,True,0.5,300,210,90,1.0,0.6952,0.8202,0.8459,0.9086,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,10,29860,train,mouse,,,,,,,,,,,0.9241,0.9799,0.9511,146,12,3,,,,,0.5,300,111,189,1.0,0.991,0.9955,0.9955,0.9943,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,10,29860,train,rat,,,,,,,,,,,0.9121,1.0,0.954,83,8,0,,,,,0.5,300,69,231,1.0,1.0,1.0,1.0,1.0,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,10,29860,train,cockroach,,,,,,,,,,,0.0,0.0,0.0,0,0,219,,,,,0.5,300,143,157,0.0,0.0,0.0,0.5,0.4767,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,10,29860,val,all,0.4298,0.6376,0.5251,0.3967,0.3869,0.4884,0.4884,0.4019,0.5197,0.3485,0.559,0.5197,0.5386,251,198,232,23.0,43.0,False,False,0.5,300,234,66,0.8964,0.8504,0.8728,0.8501,0.9523,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,10,29860,val,mouse,,,,,,,,,,,0.6305,0.9846,0.7688,128,75,2,,,,,0.5,300,98,202,0.6901,1.0,0.8167,0.9884,0.9794,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,10,29860,val,rat,,,,,,,,,,,0.5,0.9685,0.6595,123,123,4,,,,,0.5,300,107,193,0.6954,0.9813,0.814,0.9909,0.9896,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,10,29860,val,cockroach,,,,,,,,,,,0.0,0.0,0.0,0,0,226,,,,,0.5,300,155,145,0.0,0.0,0.0,0.5,0.5167,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,10,29860,test,all,0.3988,0.6154,0.489,0.4357,0.3696,0.4685,0.4685,0.4433,0.4416,0.169,0.6678,0.4416,0.5317,193,96,244,12.0,59.0,False,False,0.5,300,229,71,0.9273,0.6681,0.7766,0.7954,0.9243,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,10,29860,test,mouse,,,,,,,,,,,0.7456,0.9618,0.84,126,43,5,,,,,0.5,300,100,200,0.8264,1.0,0.905,0.9987,0.9969,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,10,29860,test,rat,,,,,,,,,,,0.5583,0.9571,0.7053,67,53,3,,,,,0.5,300,58,242,0.6374,1.0,0.7785,1.0,1.0,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,10,29860,test,cockroach,,,,,,,,,,,0.0,0.0,0.0,0,0,236,,,,,0.5,300,165,135,0.0,0.0,0.0,0.5,0.55,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,11,32846,train,all,0.4858,0.6652,0.591,0.4356,0.4358,0.5288,0.5288,0.4475,0.481,0.0,0.9231,0.481,0.6325,228,19,246,0.0,71.0,False,True,0.5,300,229,71,1.0,0.6812,0.8104,0.8406,0.9246,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,11,32846,train,mouse,,,,,,,,,,,0.9419,1.0,0.9701,146,9,0,,,,,0.5,300,110,190,0.991,1.0,0.9955,1.0,1.0,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,11,32846,train,rat,,,,,,,,,,,0.8913,1.0,0.9425,82,10,0,,,,,0.5,300,73,227,0.9733,1.0,0.9865,1.0,1.0,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,11,32846,train,cockroach,,,,,,,,,,,0.0,0.0,0.0,0,0,246,,,,,0.5,300,163,137,0.0,0.0,0.0,0.5,0.5433,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,11,32846,val,all,0.4442,0.6437,0.5564,0.4312,0.4012,0.5012,0.5012,0.4484,0.5011,0.4321,0.4827,0.5011,0.4917,223,239,222,35.0,46.0,False,False,0.5,300,219,81,0.8423,0.8539,0.8481,0.8376,0.9364,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,11,32846,val,mouse,,,,,,,,,,,0.5694,0.9919,0.7235,123,93,1,,,,,0.5,300,100,200,0.7353,1.0,0.8475,0.9979,0.9968,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,11,32846,val,rat,,,,,,,,,,,0.4065,0.9615,0.5714,100,146,4,,,,,0.5,300,84,216,0.6043,1.0,0.7534,0.9942,0.9879,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,11,32846,val,cockroach,,,,,,,,,,,0.0,0.0,0.0,0,0,217,,,,,0.5,300,161,139,0.0,0.0,0.0,0.5,0.5367,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,11,32846,test,all,0.4513,0.6308,0.562,0.4905,0.4102,0.509,0.509,0.503,0.4315,0.1077,0.767,0.4315,0.5523,214,65,282,7.0,58.0,False,False,0.5,300,235,65,0.9576,0.6723,0.79,0.8128,0.9305,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,11,32846,test,mouse,,,,,,,,,,,0.8836,0.9773,0.9281,129,17,3,,,,,0.5,300,100,200,0.9524,1.0,0.9756,1.0,1.0,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,11,32846,test,rat,,,,,,,,,,,0.6391,0.9551,0.7658,85,48,4,,,,,0.5,300,74,226,0.7374,0.9865,0.8439,0.9916,0.9888,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_ba9f3eba,20260407_044717,11,32846,test,cockroach,,,,,,,,,,,0.0,0.0,0.0,0,0,275,,,,,0.5,300,179,121,0.0,0.0,0.0,0.5,0.5967,0.5,,0.0001,24,0.0001,True,0,head_only,False,1.0,15,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_8007249a,20260409_043544,1,5971,train,all,0.4294,0.6623,0.458,0.4016,0.4062,0.4816,0.4816,0.4247,0.4711,0.0,0.9322,0.4711,0.6259,220,16,247,0.0,74.0,False,True,0.5,300,226,74,1.0,0.646,0.7849,0.8274,0.9149,0.5,,5e-05,12,0.0001,False,4,partial_4stages,False,1.0,20,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_8007249a,20260409_043544,1,5971,train,mouse,,,,,,,,,,,0.9412,0.9931,0.9664,144,9,1,,,,,0.5,300,115,185,1.0,1.0,1.0,1.0,1.0,0.5,,5e-05,12,0.0001,False,4,partial_4stages,False,1.0,20,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_8007249a,20260409_043544,1,5971,train,rat,,,,,,,,,,,0.9157,1.0,0.956,76,7,0,,,,,0.5,300,67,233,1.0,1.0,1.0,1.0,1.0,0.5,,5e-05,12,0.0001,False,4,partial_4stages,False,1.0,20,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_8007249a,20260409_043544,1,5971,train,cockroach,,,,,,,,,,,0.0,0.0,0.0,0,0,246,,,,,0.5,300,164,136,0.0,0.0,0.0,0.5,0.5467,0.5,,5e-05,12,0.0001,False,4,partial_4stages,False,1.0,20,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_8007249a,20260409_043544,1,5971,val,all,0.4119,0.662,0.4125,0.3885,0.3963,0.4736,0.4736,0.4162,0.5011,0.0,0.939,0.5011,0.6535,231,15,230,0.0,66.0,False,True,0.5,300,234,66,1.0,0.6838,0.8122,0.8419,0.9304,0.5,,5e-05,12,0.0001,False,4,partial_4stages,False,1.0,20,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_8007249a,20260409_043544,1,5971,val,mouse,,,,,,,,,,,0.9485,0.9923,0.9699,129,7,1,,,,,0.5,300,109,191,1.0,1.0,1.0,1.0,1.0,0.5,,5e-05,12,0.0001,False,4,partial_4stages,False,1.0,20,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_8007249a,20260409_043544,1,5971,val,rat,,,,,,,,,,,0.9273,0.9903,0.9577,102,8,1,,,,,0.5,300,84,216,1.0,1.0,1.0,1.0,1.0,0.5,,5e-05,12,0.0001,False,4,partial_4stages,False,1.0,20,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_8007249a,20260409_043544,1,5971,val,cockroach,,,,,,,,,,,0.0,0.0,0.0,0,0,228,,,,,0.5,300,156,144,0.0,0.0,0.0,0.5,0.52,0.5,,5e-05,12,0.0001,False,4,partial_4stages,False,1.0,20,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_8007249a,20260409_043544,1,5971,test,all,0.4112,0.6491,0.4188,0.3783,0.3706,0.4717,0.4717,0.4209,0.4894,0.0,0.9239,0.4894,0.6399,255,21,266,0.0,59.0,False,True,0.5,300,241,59,1.0,0.6722,0.804,0.8361,0.9355,0.5,,5e-05,12,0.0001,False,4,partial_4stages,False,1.0,20,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_8007249a,20260409_043544,1,5971,test,mouse,,,,,,,,,,,0.9145,0.972,0.9424,139,13,4,,,,,0.5,300,106,194,1.0,1.0,1.0,1.0,1.0,0.5,,5e-05,12,0.0001,False,4,partial_4stages,False,1.0,20,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_8007249a,20260409_043544,1,5971,test,rat,,,,,,,,,,,0.9355,0.9831,0.9587,116,8,2,,,,,0.5,300,94,206,1.0,0.9894,0.9947,0.9947,0.9927,0.5,,5e-05,12,0.0001,False,4,partial_4stages,False,1.0,20,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_8007249a,20260409_043544,1,5971,test,cockroach,,,,,,,,,,,0.0,0.0,0.0,0,0,260,,,,,0.5,300,176,124,0.0,0.0,0.0,0.5,0.5867,0.5,,5e-05,12,0.0001,False,4,partial_4stages,False,1.0,20,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_8007249a,20260409_043544,2,11942,train,all,0.5217,0.6562,0.6387,0.5228,0.4624,0.5431,0.5431,0.536,0.4871,0.0,0.9742,0.4871,0.6495,227,6,239,0.0,67.0,False,True,0.5,300,233,67,1.0,0.7253,0.8408,0.8627,0.9387,0.5,,5e-05,12,0.0001,False,4,partial_4stages,False,1.0,20,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_8007249a,20260409_043544,2,11942,train,mouse,,,,,,,,,,,0.9787,0.9517,0.965,138,3,7,,,,,0.5,300,111,189,1.0,0.991,0.9955,0.9955,0.9943,0.5,,5e-05,12,0.0001,False,4,partial_4stages,False,1.0,20,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_8007249a,20260409_043544,2,11942,train,rat,,,,,,,,,,,0.9674,1.0,0.9834,89,3,0,,,,,0.5,300,81,219,0.9759,1.0,0.9878,1.0,1.0,0.5,,5e-05,12,0.0001,False,4,partial_4stages,False,1.0,20,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_8007249a,20260409_043544,2,11942,train,cockroach,,,,,,,,,,,0.0,0.0,0.0,0,0,232,,,,,0.5,300,145,155,0.0,0.0,0.0,0.5,0.4833,0.5,,5e-05,12,0.0001,False,4,partial_4stages,False,1.0,20,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_8007249a,20260409_043544,2,11942,val,all,0.5322,0.6632,0.6504,0.4999,0.4412,0.5518,0.5518,0.515,0.5121,0.0,0.979,0.5121,0.6724,233,5,222,0.0,71.0,False,True,0.5,300,229,71,1.0,0.655,0.7916,0.8275,0.9184,0.5,,5e-05,12,0.0001,False,4,partial_4stages,False,1.0,20,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_8007249a,20260409_043544,2,11942,val,mouse,,,,,,,,,,,0.9708,0.9852,0.9779,133,4,2,,,,,0.5,300,103,197,0.9903,0.9903,0.9903,0.9951,0.9936,0.5,,5e-05,12,0.0001,False,4,partial_4stages,False,1.0,20,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_8007249a,20260409_043544,2,11942,val,rat,,,,,,,,,,,0.9901,1.0,0.995,100,1,0,,,,,0.5,300,82,218,1.0,1.0,1.0,1.0,1.0,0.5,,5e-05,12,0.0001,False,4,partial_4stages,False,1.0,20,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_8007249a,20260409_043544,2,11942,val,cockroach,,,,,,,,,,,0.0,0.0,0.0,0,0,220,,,,,0.5,300,164,136,0.0,0.0,0.0,0.5,0.5467,0.5,,5e-05,12,0.0001,False,4,partial_4stages,False,1.0,20,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_8007249a,20260409_043544,2,11942,test,all,0.5223,0.6622,0.6383,0.5188,0.4363,0.5497,0.5497,0.5313,0.4531,0.0,0.9531,0.4531,0.6142,203,10,245,0.0,84.0,False,True,0.5,300,216,84,1.0,0.6343,0.7762,0.8171,0.8976,0.5,,5e-05,12,0.0001,False,4,partial_4stages,False,1.0,20,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_8007249a,20260409_043544,2,11942,test,mouse,,,,,,,,,,,0.9621,0.9922,0.9769,127,5,1,,,,,0.5,300,98,202,1.0,1.0,1.0,1.0,1.0,0.5,,5e-05,12,0.0001,False,4,partial_4stages,False,1.0,20,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_8007249a,20260409_043544,2,11942,test,rat,,,,,,,,,,,0.9383,1.0,0.9682,76,5,0,,,,,0.5,300,62,238,1.0,1.0,1.0,1.0,1.0,0.5,,5e-05,12,0.0001,False,4,partial_4stages,False,1.0,20,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_8007249a,20260409_043544,2,11942,test,cockroach,,,,,,,,,,,0.0,0.0,0.0,0,0,244,,,,,0.5,300,158,142,0.0,0.0,0.0,0.5,0.5267,0.5,,5e-05,12,0.0001,False,4,partial_4stages,False,1.0,20,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_8007249a,20260409_043544,3,17913,train,all,0.5523,0.6665,0.663,0.5339,0.4341,0.5735,0.5735,0.5463,0.5408,0.0,0.9423,0.5408,0.6872,245,15,208,0.0,73.0,False,True,0.5,300,227,73,1.0,0.7137,0.8329,0.8568,0.9303,0.5,,5e-05,12,0.0001,False,4,partial_4stages,False,1.0,20,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_8007249a,20260409_043544,3,17913,train,mouse,,,,,,,,,,,0.943,1.0,0.9707,149,9,0,,,,,0.5,300,113,187,1.0,1.0,1.0,1.0,1.0,0.5,,5e-05,12,0.0001,False,4,partial_4stages,False,1.0,20,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_8007249a,20260409_043544,3,17913,train,rat,,,,,,,,,,,0.9412,1.0,0.9697,96,6,0,,,,,0.5,300,72,228,1.0,1.0,1.0,1.0,1.0,0.5,,5e-05,12,0.0001,False,4,partial_4stages,False,1.0,20,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_8007249a,20260409_043544,3,17913,train,cockroach,,,,,,,,,,,0.0,0.0,0.0,0,0,208,,,,,0.5,300,150,150,0.0,0.0,0.0,0.5,0.5,0.5,,5e-05,12,0.0001,False,4,partial_4stages,False,1.0,20,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_8007249a,20260409_043544,3,17913,val,all,0.5516,0.6658,0.6582,0.5347,0.4589,0.5748,0.5748,0.5439,0.4937,0.0,0.9255,0.4937,0.6439,236,19,242,0.0,76.0,False,True,0.5,300,224,76,1.0,0.6786,0.8085,0.8393,0.9186,0.5,,5e-05,12,0.0001,False,4,partial_4stages,False,1.0,20,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_8007249a,20260409_043544,3,17913,val,mouse,,,,,,,,,,,0.9366,1.0,0.9673,133,9,0,,,,,0.5,300,103,197,1.0,1.0,1.0,1.0,1.0,0.5,,5e-05,12,0.0001,False,4,partial_4stages,False,1.0,20,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_8007249a,20260409_043544,3,17913,val,rat,,,,,,,,,,,0.9115,1.0,0.9537,103,10,0,,,,,0.5,300,85,215,1.0,1.0,1.0,1.0,1.0,0.5,,5e-05,12,0.0001,False,4,partial_4stages,False,1.0,20,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_8007249a,20260409_043544,3,17913,val,cockroach,,,,,,,,,,,0.0,0.0,0.0,0,0,242,,,,,0.5,300,165,135,0.0,0.0,0.0,0.5,0.55,0.5,,5e-05,12,0.0001,False,4,partial_4stages,False,1.0,20,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_8007249a,20260409_043544,3,17913,test,all,0.529,0.6591,0.6388,0.531,0.4402,0.5527,0.5527,0.5476,0.4823,0.0,0.9356,0.4823,0.6365,218,15,234,0.0,70.0,False,True,0.5,300,230,70,1.0,0.6261,0.7701,0.813,0.9128,0.5,,5e-05,12,0.0001,False,4,partial_4stages,False,1.0,20,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_8007249a,20260409_043544,3,17913,test,mouse,,,,,,,,,,,0.9359,1.0,0.9669,146,10,0,,,,,0.5,300,106,194,1.0,1.0,1.0,1.0,1.0,0.5,,5e-05,12,0.0001,False,4,partial_4stages,False,1.0,20,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_8007249a,20260409_043544,3,17913,test,rat,,,,,,,,,,,0.9351,0.9863,0.96,72,5,1,,,,,0.5,300,63,237,1.0,0.9841,0.992,0.9921,0.9875,0.5,,5e-05,12,0.0001,False,4,partial_4stages,False,1.0,20,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_8007249a,20260409_043544,3,17913,test,cockroach,,,,,,,,,,,0.0,0.0,0.0,0,0,233,,,,,0.5,300,166,134,0.0,0.0,0.0,0.5,0.5533,0.5,,5e-05,12,0.0001,False,4,partial_4stages,False,1.0,20,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_8007249a,20260409_043544,4,23884,train,all,0.516,0.6564,0.6464,0.5247,0.4676,0.5462,0.5462,0.5431,0.4717,0.0,0.974,0.4717,0.6356,225,6,252,0.0,75.0,False,True,0.5,300,225,75,1.0,0.7244,0.8402,0.8622,0.9311,0.5,,5e-05,12,0.0001,False,4,partial_4stages,False,1.0,20,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_8007249a,20260409_043544,4,23884,train,mouse,,,,,,,,,,,0.9854,0.9926,0.989,135,2,1,,,,,0.5,300,116,184,1.0,0.9914,0.9957,0.9957,0.9947,0.5,,5e-05,12,0.0001,False,4,partial_4stages,False,1.0,20,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
run_8007249a,20260409_043544,4,23884,train,rat,,,,,,,,,,,0.9574,0.9783,0.9677,90,4,2,,,,,0.5,300,77,223,1.0,1.0,1.0,1.0,1.0,0.5,,5e-05,12,0.0001,False,4,partial_4stages,False,1.0,20,facebook/detr-resnet-50,resnet50,relu,0.0,0.0,0.1,100,256,6,6,8,8,False,cuda,2.6.0+cu126
